"","sample14","sample105","sample83","sample107","sample74","sample3","sample85","sample92","sample40","sample22","sample80","sample57","sample102","sample20","sample53","sample19","sample62","sample65","sample101","sample99","sample75","sample89","sample66","sample59","sample71","sample16","sample41","sample90","sample103","sample30","sample34","sample60","sample46","sample21","sample47","sample77","sample8","sample23","sample12","sample72","sample32","sample28","sample7","sample36","sample87","sample5","sample4","sample69","sample25","sample43","sample24","sample42","sample110","sample88","sample6","sample11","sample27","sample15","sample9","sample38","sample124","sample215","sample193","sample217","sample184","sample113","sample195","sample202","sample150","sample132","sample190","sample167","sample212","sample130","sample163","sample129","sample172","sample175","sample211","sample209","sample185","sample199","sample176","sample169","sample181","sample126","sample151","sample200","sample213","sample140","sample144","sample170","sample156","sample131","sample157","sample187","sample118","sample133","sample122","sample182","sample142","sample138","sample117","sample146","sample197","sample115","sample114","sample179","sample135","sample153","sample134","sample152","sample220","sample198","sample116","sample121","sample137","sample125","sample119","sample148"
"AC027309.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,4,4,2,2,2,2,2,2,5,1,3,4,3,6,4,2,3,4,2,2,2,4,2,1,2,4,1,1,4,3,1,2,2,5,3,0,4,0,2,2,2,4,2,2,2,1,2,6,2,1,2,2,4,5,2,4,1
"NCKAP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,1,2,2,2,1,5,1,2,2,5,3,4,1,4,3,2,3,2,2,2,2,2,3,2,2,5,3,2,2,2,5,6,2,6,3,4,2,2,2,2,2,2,2,2,4,3,2,2,2,4,3,2,3,2
"LRRC3B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,3,4,2,3,2,6,1,2,3,4,3,3,2,4,4,2,2,2,2,1,1,2,2,2,2,4,3,2,4,2,6,3,2,2,1,4,3,2,4,4,2,1,2,2,6,2,2,1,2,4,4,3,2,3
"GJB1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,3,3,2,2,3,4,2,2,6,2,2,4,4,3,4,1,3,4,2,2,3,2,1,2,3,4,2,2,3,4,2,2,4,3,4,2,2,2,3,3,3,3,5,2,1,2,1,4,2,2,2,1,4,3,2,4,2
"PPM1A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,3,5,2,2,2,2,2,2,3,1,1,2,3,4,3,3,4,4,2,3,2,2,3,2,2,2,2,2,4,3,2,2,3,3,3,2,5,1,4,3,2,4,6,2,1,2,1,6,2,2,2,2,4,4,2,2,2
"HSD17B7P2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,3,2,2,2,3,1,2,5,1,2,5,3,3,3,1,4,4,2,4,2,2,2,2,3,3,2,4,4,5,2,4,2,5,2,0,5,2,3,4,2,4,3,3,2,2,2,5,2,2,2,2,4,3,2,2,2
"LINC00671",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,1,1,1,2,6,0,2,2,2,2,3,2,4,3,3,4,2,2,1,5,2,3,4,5,4,2,2,2,1,4,2,2,2,2,3,4,2,4,5,3,3,1,1,4,3,3,2,1,4,2,2,2,2
"LINC01586",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,4,2,2,4,2,3,3,3,4,3,3,6,2,2,2,1,3,3,2,3,2,2,2,3,3,3,0,2,6,0,4,3,1,4,3,2,2,4,2,4,2,2,1,2,4,6,2,6,2
"NOS1AP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,4,6,6,6,2,4,6,3,2,6,1,0,4,4,3,5,3,5,4,3,4,2,1,3,4,5,6,3,6,6,5,6,6,1,6,5,4,6,2,4,6,5,6,4,2,3,2,2,6,6,3,0,3,6,5,2,4,2
"CLEC5A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,5,1,3,2,5,2,2,5,2,2,6,3,2,3,2,6,3,1,1,1,2,2,2,1,4,2,5,3,3,2,4,4,4,5,2,4,2,5,4,1,6,3,2,1,3,3,6,0,2,1,2,5,6,2,4,2
"DNM1P35",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,6,2,2,2,2,4,3,2,4,3,2,3,2,4,3,2,1,2,2,2,2,5,3,2,3,2,3,2,3,2,3,1,2,3,3,4,2,2,4,3,2,2,1,2,6,2,2,1,2,4,2,2,3,2
"PTPN18",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,0,3,3,2,2,2,4,2,1,5,1,2,3,4,2,4,4,3,2,2,3,2,2,2,2,2,3,2,2,5,3,2,2,2,3,3,2,2,2,4,2,2,4,2,2,2,2,2,4,3,2,2,2,4,3,2,3,2
"AL358334.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,1,3,3,1,2,2,2,0,2,4,0,2,2,2,3,3,3,3,4,2,3,2,2,2,2,2,2,3,2,4,2,2,2,3,3,3,2,5,5,4,3,2,5,5,2,1,2,2,6,2,2,3,2,4,4,2,3,2
"GPRIN3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,1,2,3,3,2,2,2,3,2,3,2,4,4,2,4,2,2,2,3,0,2,2,3,4,3,2,3,2,4,2,4,2,2,4,4,3,4,2,2,4,0,1,4,2,2,1,3,4,3,2,2,2
"TEFM",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,1,3,2,2,1,5,3,2,5,2,2,2,3,2,3,2,4,4,3,4,1,2,1,2,2,3,4,3,4,2,2,1,2,6,3,2,3,2,2,6,3,4,5,2,3,1,1,4,3,2,2,2,4,4,2,1,2
"COA3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,0,2,1,2,6,0,2,1,2,2,3,2,4,5,3,4,2,2,1,5,2,3,4,3,4,2,2,2,3,4,2,2,2,2,2,4,2,4,5,2,2,1,1,4,3,2,2,1,4,2,2,2,2
"GPN1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,3,2,0,2,3,2,1,5,2,2,4,3,4,3,1,4,3,2,4,2,2,2,2,2,3,2,3,3,3,2,3,2,3,2,2,3,2,4,5,2,4,2,3,3,3,1,4,4,2,2,1,2,6,2,2,2
"NSUN5P1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,2,3,2,4,2,2,3,3,2,4,5,2,3,2,4,3,2,3,2,0,3,2,2,4,2,4,4,6,2,4,3,5,6,2,4,2,4,4,1,6,4,2,2,2,2,6,3,2,2,2,4,3,2,4,2
"LINC01359",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,1,3,0,2,3,2,4,4,2,5,3,2,2,3,2,2,2,2,2,2,0,3,2,3,5,3,2,4,2,6,4,2,4,2,4,3,2,5,2,2,2,2,1,4,4,2,0,2,4,3,2,2,2
"TAS2R19",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,1,4,4,4,4,2,2,3,5,2,3,2,4,4,2,1,2,3,2,1,3,3,2,5,3,3,2,4,0,6,1,2,4,1,4,5,2,4,4,1,2,1,2,4,2,2,2,1,3,3,2,3,2
"TSGA10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,2,2,2,2,6,2,1,2,4,2,3,2,4,2,3,3,2,2,2,2,3,3,2,2,3,3,2,3,2,4,3,2,2,2,4,3,3,4,4,2,2,2,1,4,3,3,2,2,2,4,2,3,2
"WDFY3-AS2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,3,3,3,2,2,2,2,2,3,1,4,4,2,3,1,1,2,3,1,2,2,3,4,4,2,2,2,4,2,2,2,2,4,4,2,4,2,2,4,2,1,4,2,2,1,2,4,3,3,2,2
"SRP14P2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,4,1,2,1,6,1,2,6,2,3,3,5,2,3,0,4,3,2,3,2,2,1,4,3,4,1,3,5,4,2,4,0,3,3,2,5,1,1,4,2,6,3,2,2,1,2,4,3,2,1,1,6,2,2,3,2
"RASD1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,3,2,2,2,1,6,1,2,1,2,2,3,2,4,4,2,2,1,2,1,2,0,3,1,3,4,2,2,1,1,4,2,1,2,1,2,6,2,4,3,2,1,1,1,4,5,2,2,1,4,2,1,4,2
"PPP1R15A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,3,2,2,2,4,2,2,6,3,2,3,4,6,4,2,3,3,2,2,2,2,2,1,4,4,2,3,4,3,2,3,2,4,3,2,2,2,4,3,2,6,2,2,2,2,2,6,3,2,2,2,4,6,2,3,2
"AC011466.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,4,4,3,2,2,2,4,2,2,6,2,1,3,5,6,4,2,3,5,2,2,2,2,0,2,4,6,2,3,4,3,2,3,2,4,3,2,1,2,4,3,2,6,2,4,2,2,2,6,3,2,2,2,4,2,2,3,2
"FZD10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,3,2,1,1,2,3,2,5,1,2,2,3,3,3,2,4,4,2,1,2,2,2,1,3,1,2,2,2,3,2,4,2,3,3,2,4,2,5,4,4,4,4,2,2,2,2,4,3,2,2,2,3,4,2,2,2
"DDX59",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,4,6,6,6,4,4,3,3,2,6,3,4,4,4,5,5,5,4,3,4,5,0,2,3,2,4,6,3,3,6,5,6,6,2,6,2,4,5,3,4,3,5,6,4,2,1,2,1,6,2,3,2,3,6,6,2,6,4
"DHX33",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,2,2,2,3,1,2,2,2,2,3,0,4,4,1,2,1,2,1,1,3,3,1,3,2,2,2,2,1,3,1,1,1,1,1,3,2,4,4,0,1,1,2,4,2,2,2,2,4,2,2,4,2
"KLK8",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,1,4,3,1,2,2,4,2,2,6,2,2,3,3,6,4,2,3,4,2,4,2,2,2,3,4,4,2,3,6,3,2,3,2,5,3,2,5,0,4,3,2,6,4,2,2,2,3,6,3,2,2,2,4,6,3,3,2
"LINC01902",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,4,2,1,3,2,2,2,2,2,4,2,2,4,3,4,2,2,2,3,3,3,3,3,5,3,3,3,2,4,2,3,2,2,4,4,2,4,2,2,1,3,1,4,3,2,2,2,4,3,2,2,2
"GTPBP4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,2,3,2,2,2,3,2,2,5,2,2,6,3,4,3,2,4,4,2,3,2,2,2,4,3,3,2,3,4,4,2,4,2,5,2,2,3,1,4,6,2,4,3,2,3,3,0,4,6,3,4,2,4,4,2,5,2
"ABRAXAS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,3,2,2,2,2,2,3,1,4,4,2,3,2,2,2,3,2,2,2,3,4,4,2,2,2,4,2,2,2,2,2,2,2,4,3,2,4,1,3,4,1,1,1,3,4,3,2,2,2
"AC141557.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,3,2,2,1,4,3,2,4,2,2,2,5,6,3,2,3,4,2,3,2,2,2,1,6,3,1,5,3,3,2,4,3,5,2,3,4,2,4,4,2,3,4,2,1,2,2,3,2,2,2,1,4,3,2,2,2
"MRNIP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,4,3,2,2,2,2,2,6,3,3,4,3,6,4,1,4,4,2,2,2,2,2,2,2,4,3,1,4,3,2,2,2,4,3,2,4,1,4,2,2,4,3,2,1,1,2,5,2,2,1,2,5,5,2,4,2
"PCDH7",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,5,3,3,2,2,2,2,2,2,3,2,2,2,4,3,3,2,4,4,3,1,2,2,2,1,2,1,2,2,4,4,4,2,2,5,2,2,2,2,4,3,2,4,3,2,3,1,1,4,2,1,1,2,4,4,2,2,2
"SRSF4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,3,3,2,2,1,3,2,2,4,2,2,6,3,3,3,0,2,3,2,2,2,4,2,0,3,3,2,3,4,3,2,3,1,4,2,2,3,2,4,2,2,3,2,2,2,3,1,5,2,2,1,0,4,3,2,2,2
"SH3TC2-DT",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,4,1,2,2,2,2,2,6,1,3,2,3,3,3,2,4,4,2,2,2,2,2,1,2,3,0,3,4,3,2,2,2,2,2,1,4,1,4,2,2,4,3,0,1,1,3,6,1,2,2,2,4,3,2,4,2
"LINC00174",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,5,5,2,3,2,4,2,2,4,2,2,4,4,2,3,2,4,3,2,4,2,2,2,2,2,4,2,4,5,4,2,5,3,5,3,3,4,2,4,4,6,6,4,2,2,3,2,6,3,2,2,2,4,6,2,4,3
"AC063950.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,3,2,2,2,2,3,2,5,1,1,2,3,2,3,3,4,4,2,1,1,2,2,1,3,3,2,2,2,3,2,4,2,3,3,2,4,3,4,4,2,4,5,2,2,2,2,4,3,2,2,2,4,4,3,2,2
"POSTN",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,3,2,2,2,3,2,2,2,3,1,2,2,3,2,2,3,4,2,2,2,2,1,1,2,2,2,2,3,2,2,1,1,3,3,3,2,4,1,4,1,2,4,5,2,1,1,1,4,2,2,1,1,4,4,2,2,3
"PSME1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,3,3,2,2,3,2,2,2,4,2,2,2,3,3,3,3,6,4,2,3,2,3,2,1,2,2,2,2,5,3,2,2,3,3,3,2,2,2,5,3,1,3,5,2,0,0,2,6,2,1,2,2,4,4,3,1,1
"ZNF839",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,3,3,3,2,2,2,2,2,4,3,2,0,3,0,2,3,2,4,2,3,2,2,3,0,1,2,1,3,4,3,2,3,4,4,4,2,6,1,4,4,2,4,5,2,1,1,2,6,2,2,2,2,4,4,2,3,2
"TAFA3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,2,2,0,3,1,2,4,2,2,1,2,3,3,1,4,3,2,2,2,2,2,2,3,2,1,3,3,3,2,3,2,4,3,1,4,2,4,5,2,4,2,2,2,3,2,4,3,2,2,3,4,3,2,3,2
"REV1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,3,2,2,4,2,2,2,6,5,2,2,5,2,3,2,4,3,2,3,2,1,1,2,3,3,2,0,3,3,2,1,2,4,3,2,2,1,4,5,2,4,1,2,2,2,1,4,3,2,3,2,4,4,2,3,3
"SCN4A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,3,4,3,2,6,2,2,2,3,6,2,2,4,3,3,2,4,4,3,6,2,2,1,2,4,3,4,3,4,3,2,5,2,4,3,3,5,2,4,5,2,4,5,2,4,1,1,4,3,2,2,5,6,6,2,6,2
"ALKBH5",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,3,2,2,2,2,6,1,3,2,2,2,3,2,4,4,1,2,1,2,1,3,2,3,1,3,3,2,2,1,1,3,2,1,2,0,2,6,2,4,3,2,1,1,1,4,4,2,2,1,6,2,2,5,2
"CCNP",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,4,4,2,2,2,4,3,2,6,2,2,6,4,4,4,2,3,4,2,2,2,2,2,3,4,4,2,3,3,3,2,3,2,4,3,2,2,1,4,6,2,6,2,2,3,2,2,6,4,2,2,2,4,5,2,3,2
"MCMDC2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,3,2,6,4,2,4,2,3,1,2,6,2,2,4,1,6,4,3,5,6,5,6,2,3,2,2,3,3,2,3,4,6,2,6,1,2,3,2,6,1,5,6,2,4,6,2,2,3,2,4,4,2,2,1,4,3,2,6,2
"LINC00926",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,2,3,2,1,2,2,2,4,1,4,2,3,3,3,2,4,3,2,2,2,2,2,1,2,3,2,4,2,3,2,3,2,3,2,2,4,2,4,2,2,4,3,2,2,0,2,4,2,0,1,2,4,2,2,6,2
"WWC3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,2,4,3,3,2,2,3,2,2,5,2,2,2,3,2,4,2,4,4,0,2,2,1,1,2,3,4,2,1,3,4,2,2,2,3,4,2,4,3,3,3,2,5,4,2,2,2,1,4,2,1,2,2,4,3,2,4,2
"C6orf226",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,4,2,2,2,1,3,2,2,6,2,2,5,2,5,3,2,4,4,2,2,2,2,2,2,4,3,2,3,3,5,2,3,2,6,4,2,2,2,4,6,1,4,3,2,2,2,1,4,6,2,1,2,5,4,2,2,2
"RBM20",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,2,2,2,2,4,3,2,6,1,2,2,3,3,3,2,4,4,2,3,2,2,2,1,2,2,2,3,2,4,2,3,2,5,2,2,3,2,4,3,2,4,3,2,1,2,1,4,3,2,2,1,4,2,2,3,2
"CCDC14",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,1,3,3,1,0,2,3,3,2,6,2,2,3,2,2,3,2,2,4,2,2,2,2,2,2,5,2,2,3,5,3,3,4,2,4,2,2,6,2,4,4,2,4,4,2,2,2,2,6,2,2,2,2,4,6,2,5,3
