"","sample8","sample73","sample72","sample23","sample102","sample25","sample2","sample69","sample46","sample31","sample106","sample43","sample105","sample97","sample32","sample86","sample95","sample99","sample83","sample108","sample6","sample49","sample9","sample54","sample21","sample41","sample20","sample51","sample40","sample98","sample27","sample92","sample7","sample24","sample67","sample47","sample55","sample74","sample28","sample22","sample36","sample48","sample5","sample109","sample13","sample77","sample35","sample15","sample29","sample88","sample3","sample44","sample100","sample62","sample110","sample19","sample94","sample76","sample85","sample50","sample118","sample183","sample182","sample133","sample212","sample135","sample112","sample179","sample156","sample141","sample216","sample153","sample215","sample207","sample142","sample196","sample205","sample209","sample193","sample218","sample116","sample159","sample119","sample164","sample131","sample151","sample130","sample161","sample150","sample208","sample137","sample202","sample117","sample134","sample177","sample157","sample165","sample184","sample138","sample132","sample146","sample158","sample115","sample219","sample123","sample187","sample145","sample125","sample139","sample198","sample113","sample154","sample210","sample172","sample220","sample129","sample204","sample186","sample195","sample160"
"CADPS2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,4,2,2,2,2,3,2,4,1,2,2,2,5,2,4,2,4,2,2,2,1,2,1,2,4,4,4,3,2,4,6,2,4,2,5,4,2,1,4,3,3,2,5,3,2,2,2,2,4,3,2,2,4,5,2,3,2
"BMF",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,0,1,1,2,1,3,2,4,2,2,2,2,4,2,2,2,2,3,2,3,1,2,1,2,4,2,3,2,2,2,4,2,3,2,2,4,2,2,2,3,4,2,2,2,2,3,1,2,3,1,3,2,2,6,4,1,2
"WNT1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,3,0,2,2,2,1,3,2,4,2,2,2,2,4,2,4,2,5,2,2,2,2,4,1,2,4,2,5,3,2,4,4,2,4,2,3,4,3,2,4,4,4,2,2,3,2,5,2,2,3,1,5,2,4,4,4,2,2
"IGHV3-23",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,0,2,2,1,3,2,4,2,2,2,1,4,2,0,2,4,2,1,3,1,2,1,2,1,2,3,4,2,4,6,2,2,2,3,4,2,2,4,5,4,2,3,3,2,6,2,2,3,2,0,2,4,6,4,2,2
"HCG22",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,4,2,2,2,2,4,2,4,1,2,2,4,4,2,4,3,3,2,0,2,1,2,2,2,4,3,3,4,3,6,4,2,2,2,2,4,3,2,2,3,4,1,2,5,2,5,2,2,3,2,4,2,4,4,4,2,2
"RPS11",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,5,3,2,2,2,2,3,2,5,2,2,2,2,6,2,3,2,3,2,2,3,1,2,2,2,5,4,2,5,2,3,6,2,3,2,4,4,0,2,5,2,4,1,2,3,2,3,2,2,4,2,6,4,4,2,4,2,2
"PARGP1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,3,2,1,2,2,1,4,4,4,1,2,2,2,4,2,4,2,3,2,2,2,2,1,1,2,2,3,4,3,2,4,6,2,4,2,3,2,2,2,4,3,4,3,3,3,2,5,1,2,3,2,3,2,3,4,4,2,2
"PEX3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,6,2,2,1,2,1,4,2,2,1,3,2,1,4,1,4,3,3,2,2,3,3,1,2,2,4,3,2,2,2,3,4,1,2,2,2,2,3,2,6,3,4,2,2,2,1,6,1,2,1,2,4,2,6,3,4,2,1
"ACADL",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,6,1,2,1,2,2,3,2,4,2,2,2,2,4,2,4,3,3,1,2,3,1,2,2,2,4,2,4,3,2,3,4,2,2,2,3,3,2,2,4,2,4,3,2,4,2,6,2,2,3,0,3,2,4,6,4,2,2
"CREB1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,6,1,0,1,2,2,3,2,4,2,2,2,0,2,2,4,3,3,2,2,3,1,2,2,2,4,2,4,3,2,4,4,2,2,2,3,4,2,1,4,2,5,3,2,4,2,6,2,2,3,2,3,2,4,6,4,2,2
"RBBP9",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,5,6,6,2,2,2,3,2,4,2,3,1,2,4,2,4,2,3,4,1,3,2,2,2,2,6,4,4,6,2,2,6,2,4,2,3,2,2,2,4,4,4,2,2,6,2,6,2,2,4,2,3,2,3,6,4,0,2
"PEBP4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,3,2,2,2,1,4,2,2,1,6,2,1,3,1,3,1,0,2,3,4,1,1,2,4,2,2,2,4,6,2,2,4,6,4,1,2,1,2,2,1,1,3,1,3,2,2,3,2,1,2
"BYSL",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,1,2,4,2,2,2,2,4,2,4,1,1,2,2,4,2,4,3,3,3,2,2,1,2,2,2,4,3,2,4,2,6,4,2,2,2,2,4,2,2,3,3,4,1,2,5,2,3,2,2,5,2,4,2,2,4,3,2,2
"TNFRSF10A-AS1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,2,1,2,2,3,2,2,2,1,4,2,2,1,6,2,0,3,3,2,1,2,2,3,4,1,1,0,4,2,2,2,4,6,2,2,2,6,4,1,6,1,2,2,1,1,3,1,1,2,2,3,2,1,2
"CA6",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,2,2,1,2,2,3,2,4,1,2,2,2,4,2,2,3,2,1,1,2,1,2,1,2,2,3,3,3,1,3,4,2,2,2,3,4,1,2,3,2,2,1,2,1,2,5,1,2,2,2,3,2,3,6,4,2,2
"AC008982.2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,4,2,2,2,2,3,1,4,2,1,1,1,6,2,3,2,3,2,2,3,1,2,2,2,3,4,4,6,2,6,6,2,3,2,3,4,2,2,4,2,4,1,2,3,2,5,2,2,4,2,4,2,4,4,4,2,2
"STAU2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,6,3,2,3,2,2,6,2,4,2,3,2,2,4,2,6,2,6,2,3,5,3,2,2,2,4,3,4,3,2,6,4,4,6,2,4,5,1,3,4,6,6,6,2,5,2,4,2,2,5,2,6,1,2,6,4,4,2
"AC104461.1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,5,2,2,2,2,2,5,2,6,2,4,4,2,4,3,4,4,6,3,2,6,2,6,2,6,4,3,6,6,4,2,6,2,6,4,6,4,3,5,6,4,4,4,2,6,2,6,2,6,6,4,6,4,4,6,5,2,3
"ZNF224",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,2,2,2,2,3,2,4,2,2,2,1,6,3,3,2,6,2,1,3,1,2,2,2,4,4,4,3,2,5,6,0,3,2,3,4,2,2,2,2,4,1,2,3,2,5,2,3,4,2,6,2,4,4,4,2,2
"IQCB1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,6,2,2,2,2,2,3,2,4,2,2,2,2,4,2,2,2,4,2,1,4,2,2,2,2,4,3,4,6,2,4,6,2,4,2,3,4,3,2,5,4,4,2,2,4,2,5,4,2,3,2,2,2,2,6,4,2,2
"IGHV3-66",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,6,4,0,2,2,1,3,2,6,1,2,2,1,4,2,2,2,4,2,2,5,1,2,1,2,2,2,3,4,2,4,6,4,2,2,3,4,2,2,2,5,6,2,3,1,2,6,2,2,3,2,2,2,3,6,4,2,2
"TMEM106B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,4,2,2,2,1,6,2,3,2,2,2,2,4,2,2,3,5,4,3,5,1,4,2,2,2,4,4,5,2,3,6,2,4,2,5,4,2,1,6,4,4,0,3,2,2,2,2,2,4,3,6,2,3,6,4,3,2
"PWWP2A",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,2,1,2,1,3,2,4,1,2,2,1,4,2,4,2,4,2,2,4,2,2,1,3,4,2,5,5,2,2,6,2,2,2,4,4,2,2,4,3,4,1,2,2,2,5,2,2,3,3,3,2,3,4,4,2,2
"BMI1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,1,3,2,2,2,2,2,4,2,4,1,2,2,2,4,2,4,2,3,2,2,2,2,2,2,2,4,3,4,3,2,6,4,2,4,2,3,4,2,2,4,3,4,2,2,5,2,6,2,2,3,4,3,2,3,4,4,2,2
"MPP3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,1,1,2,2,2,2,6,1,2,2,2,4,3,4,2,3,1,0,3,1,2,0,2,4,2,3,2,3,4,4,4,2,2,4,4,1,2,2,5,2,2,2,3,2,3,2,2,3,3,2,2,3,4,2,2,2
"RNU6-531P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,2,2,2,2,2,2,3,4,1,2,2,2,3,2,3,3,4,2,0,2,1,2,2,2,2,2,3,2,2,4,4,2,2,2,3,4,2,2,5,3,4,2,2,3,2,2,1,2,3,2,2,2,2,4,4,2,2
"LINC02009",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,1,1,2,0,3,2,4,2,2,2,1,4,2,3,2,4,1,2,2,4,2,1,2,2,2,4,3,1,4,6,1,2,2,3,4,2,3,2,4,2,2,2,2,2,6,1,2,3,2,3,2,4,3,4,2,2
"NEAT1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,2,4,2,2,2,4,2,4,2,1,2,2,4,1,4,2,3,3,2,3,1,2,2,2,2,3,3,3,2,4,4,2,4,2,4,2,3,2,4,2,4,2,2,5,2,4,2,3,5,2,4,2,5,5,4,2,2
"TAGLN2P1",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,6,1,3,3,2,2,6,2,5,2,3,2,4,4,2,6,3,6,2,1,6,4,2,2,2,4,4,4,4,2,6,4,2,6,2,2,5,4,2,4,6,6,6,2,6,2,6,2,2,5,2,6,2,6,6,5,6,2
"MELTF",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,6,3,2,3,2,2,4,2,6,2,2,2,2,4,2,4,2,4,2,2,4,2,2,3,2,4,4,4,3,2,4,6,2,4,2,3,4,2,2,4,4,4,2,2,4,0,6,2,2,2,2,4,2,6,3,4,2,2
"SERTAD3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,4,5,2,2,2,2,3,2,4,2,2,4,1,6,2,3,0,3,2,2,3,3,2,2,2,4,4,4,5,2,6,6,4,3,2,3,4,2,2,4,2,4,1,2,3,2,6,2,2,6,2,4,2,3,4,4,2,2
"POLD3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,3,0,2,2,2,4,2,4,2,2,2,2,3,2,4,3,3,1,3,3,2,2,2,3,4,6,3,4,6,4,4,2,4,2,4,2,6,3,6,2,2,2,2,2,2,6,2,1,6,2,2,3,5,5,3,2,2
"C1orf115",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,3,6,2,2,2,2,3,5,2,6,2,3,4,2,4,3,4,4,6,3,1,6,2,6,2,4,4,3,6,6,4,6,6,2,4,4,6,4,4,5,6,4,4,3,2,6,2,6,2,6,6,4,6,2,5,6,4,2,3
"AMT",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,3,1,1,2,1,3,2,4,2,2,2,1,4,2,4,0,4,1,2,2,1,2,1,2,2,2,4,3,1,4,6,1,4,2,3,4,3,2,2,4,4,2,2,4,2,3,0,2,3,0,3,2,4,3,4,2,1
"RBFOX3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,3,3,1,2,2,3,3,2,6,1,2,2,2,4,3,5,2,3,2,2,2,1,2,3,2,4,2,3,6,1,6,4,2,5,2,2,4,4,2,3,5,2,2,2,6,2,6,2,2,3,3,3,2,4,4,4,1,2
"SLC24A4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,6,4,1,2,2,1,3,2,4,2,2,2,1,4,2,2,2,4,2,0,3,1,2,1,2,4,0,3,4,1,3,6,2,2,2,3,4,2,2,4,5,4,2,3,3,2,6,2,2,3,0,2,2,4,6,4,2,2
"MAP3K14",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,3,1,1,2,2,2,2,6,1,2,2,0,5,3,4,2,3,0,1,2,1,2,1,4,4,2,3,2,1,4,4,2,2,2,2,4,1,2,2,5,2,2,2,3,2,3,2,2,3,5,2,2,2,4,2,3,2
"ZNF878",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,4,3,2,2,4,1,2,2,4,2,1,2,2,2,2,3,2,2,2,2,3,1,2,1,2,2,2,5,3,2,6,6,2,3,2,3,4,2,2,6,2,4,6,2,3,2,6,2,2,4,2,6,2,2,4,4,2,2
"THNSL2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,5,3,2,3,2,2,3,2,4,1,2,2,4,4,2,3,2,3,2,2,2,1,2,2,2,4,4,3,4,2,5,4,2,3,2,3,4,2,2,4,2,4,2,1,3,2,6,2,3,3,2,3,2,4,6,4,2,2
"AC011481.3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,3,2,2,2,2,3,2,4,2,2,2,1,6,2,3,2,3,2,2,3,1,2,2,2,4,4,4,3,2,6,6,2,3,2,3,4,2,2,0,2,4,1,2,3,2,5,2,2,4,2,6,2,4,4,4,4,2
"ZFHX4",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,3,2,2,6,2,4,2,2,2,3,4,3,6,1,6,2,1,2,3,2,2,2,4,3,5,5,2,6,4,2,6,2,4,5,1,2,4,6,6,6,2,5,2,6,2,2,5,2,6,4,3,6,4,4,2
"EFNB3",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,1,2,1,2,2,2,1,1,2,1,4,1,4,2,3,1,1,2,1,2,2,2,2,2,2,2,2,3,4,1,2,4,2,2,2,2,2,3,2,3,1,2,2,3,2,2,1,1,2,2,0,3,4,1,1
"NUDT10",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,4,2,2,4,1,6,2,4,0,2,2,2,4,2,4,2,3,1,2,2,1,2,2,2,4,4,4,2,2,1,4,2,2,2,3,3,2,2,4,4,4,2,2,4,2,6,2,2,2,2,3,2,5,4,4,2,2
"PRXL2C",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,0,3,3,2,3,2,2,6,4,4,2,2,2,1,2,1,4,2,3,2,1,5,2,2,3,2,2,2,3,4,2,6,5,2,2,2,3,4,2,2,3,4,4,1,2,5,2,3,1,2,3,2,2,2,5,4,2,1,2
"RPAP2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,4,3,2,3,2,2,3,2,4,1,2,1,4,4,2,4,1,2,2,2,2,1,3,2,2,2,3,3,3,2,3,4,2,3,2,3,4,6,2,6,2,0,2,2,5,2,6,1,2,2,1,3,2,2,6,4,2,2
"RASL12",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,3,1,2,2,3,2,4,2,2,2,2,4,2,4,2,5,3,2,3,1,2,1,2,4,2,3,2,2,2,4,2,3,2,2,4,2,2,4,1,4,2,2,2,2,3,1,2,3,3,3,2,3,6,4,6,0
"TMEM8B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,3,1,2,2,1,4,2,4,2,2,2,2,2,1,4,1,3,2,1,3,2,2,4,2,2,3,3,2,2,6,5,2,2,2,3,4,2,2,2,4,4,1,2,3,2,6,1,2,3,2,3,2,3,3,4,2,2
"HELQ",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,2,2,4,4,2,4,0,2,2,2,4,2,4,3,4,2,1,2,1,2,3,2,2,2,1,3,2,2,4,2,2,2,3,4,2,2,5,3,5,2,3,4,2,2,1,2,4,2,1,2,2,3,4,2,2
"ABHD12B",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,5,1,1,2,0,1,3,2,4,2,2,2,5,4,2,6,2,4,2,1,3,5,2,1,2,2,2,3,4,2,3,6,2,2,2,3,4,2,2,4,5,4,2,3,5,2,6,2,2,3,2,3,2,3,6,4,2,2
"TUBA5P",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,4,5,2,2,2,2,2,3,2,6,2,4,4,2,4,3,4,4,6,3,2,6,2,6,2,4,4,3,6,6,4,3,6,2,6,4,6,4,3,5,6,4,4,6,2,6,2,6,2,6,6,5,6,3,4,6,4,2,3
"SLC25A14",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,1,2,3,2,6,1,2,2,2,4,2,6,3,3,1,1,2,1,2,1,2,4,4,4,2,2,3,4,2,2,2,3,3,2,2,4,4,4,1,2,3,2,6,2,2,2,2,2,2,4,6,4,2,2
"PTPRH",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,3,0,2,2,2,3,2,4,2,2,2,2,6,2,3,1,3,0,2,3,1,2,2,2,4,4,4,4,2,3,6,2,3,2,3,4,2,2,2,6,4,1,2,3,2,6,2,2,4,2,6,2,4,4,4,2,2
"ZNF75D",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,1,2,4,2,4,1,2,2,2,4,2,4,3,3,1,1,2,1,2,1,2,4,4,4,2,2,3,4,2,2,2,3,3,2,2,4,4,4,1,2,3,2,6,2,2,2,2,2,2,4,6,4,2,2
"STPG2",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,2,2,2,2,4,2,4,4,1,2,2,2,4,2,4,3,4,2,1,2,1,2,2,2,2,2,3,3,2,2,4,2,2,2,3,4,2,2,4,3,4,2,2,3,2,6,1,2,3,2,2,2,2,2,4,2,2
